,at,be,dk,fr,de,it,lu,nl,ch,gb,se,mc,no,fi,es,pt,ie,mt,il,gr,tr,ma,cy,is,ba,hr,si,ee,hu,lt,pl,ro,ru,sk,mk,lv,ua,al,ad,by,bg,md,am,cz,ge,me,rs,az,sm,au
mk,0.2,0.2,0.1111111111111111,0.1111111111111111,0.2,0.034482758620689655,0.22448979591836735,0.1320754716981132,0.22448979591836735,0.36363636363636365,0.2,1.0,0.22448979591836735,0.1111111111111111,0.05263157894736842,0.1320754716981132,0.30434782608695654,0.3333333333333333,0.16326530612244897,0.01694915254237288,0.034482758620689655,0.05263157894736842,0.15384615384615385,0.25,1.0,0.07142857142857142,0.25,0.3333333333333333,0.15384615384615385,0.3333333333333333,0.09090909090909091,0.1320754716981132,0.05263157894736842,0.15384615384615385,1.0,0.3333333333333333,0.1111111111111111,1.0,1.0,0.01694915254237288,0.1111111111111111,1.0,1.0,0.1320754716981132,0.4634146341463415,1.0,0.07142857142857142,1.0,1.0,0.36363636363636365
lv,0.2,0.22448979591836735,0.09090909090909091,0.15384615384615385,0.17647058823529413,0.034482758620689655,0.17647058823529413,0.1111111111111111,0.25,0.36363636363636365,0.17647058823529413,0.3333333333333333,0.2,0.1111111111111111,0.0,0.1111111111111111,0.2765957446808511,0.30434782608695654,0.16326530612244897,0.01694915254237288,0.034482758620689655,0.05263157894736842,0.15384615384615385,0.25,0.3333333333333333,0.07142857142857142,0.22448979591836735,0.4634146341463415,0.22448979591836735,0.4634146341463415,0.15384615384615385,0.1320754716981132,0.07142857142857142,0.15384615384615385,0.3333333333333333,1.0,0.17647058823529413,0.3333333333333333,0.3333333333333333,0.034482758620689655,0.17647058823529413,0.3333333333333333,0.3333333333333333,0.1320754716981132,0.3953488372093023,0.3333333333333333,0.1320754716981132,0.3333333333333333,0.3333333333333333,0.36363636363636365
ua,0.1111111111111111,0.15384615384615385,0.07142857142857142,0.15384615384615385,0.1111111111111111,0.034482758620689655,0.1111111111111111,0.07142857142857142,0.17647058823529413,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.07142857142857142,0.0,0.07142857142857142,0.1111111111111111,0.1111111111111111,0.11764705882352941,0.01694915254237288,0.034482758620689655,0.05263157894736842,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.07142857142857142,0.1111111111111111,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.1320754716981132,0.1111111111111111,0.05263157894736842,0.1111111111111111,0.1111111111111111,0.17647058823529413,1.0,0.1111111111111111,0.1111111111111111,0.15384615384615385,0.15384615384615385,0.1111111111111111,0.1111111111111111,0.09090909090909091,0.17647058823529413,0.1111111111111111,0.1320754716981132,0.1111111111111111,0.1111111111111111,0.1111111111111111
al,0.2,0.2,0.1111111111111111,0.1111111111111111,0.2,0.034482758620689655,0.22448979591836735,0.1320754716981132,0.22448979591836735,0.36363636363636365,0.2,1.0,0.22448979591836735,0.1111111111111111,0.05263157894736842,0.1320754716981132,0.30434782608695654,0.3333333333333333,0.16326530612244897,0.01694915254237288,0.034482758620689655,0.05263157894736842,0.15384615384615385,0.25,1.0,0.07142857142857142,0.25,0.3333333333333333,0.15384615384615385,0.3333333333333333,0.09090909090909091,0.1320754716981132,0.05263157894736842,0.15384615384615385,1.0,0.3333333333333333,0.1111111111111111,1.0,1.0,0.01694915254237288,0.1111111111111111,1.0,1.0,0.1320754716981132,0.4634146341463415,1.0,0.07142857142857142,1.0,1.0,0.36363636363636365
ad,0.2,0.2,0.1111111111111111,0.1111111111111111,0.2,0.034482758620689655,0.22448979591836735,0.1320754716981132,0.22448979591836735,0.36363636363636365,0.2,1.0,0.22448979591836735,0.1111111111111111,0.05263157894736842,0.1320754716981132,0.30434782608695654,0.3333333333333333,0.16326530612244897,0.01694915254237288,0.034482758620689655,0.05263157894736842,0.15384615384615385,0.25,1.0,0.07142857142857142,0.25,0.3333333333333333,0.15384615384615385,0.3333333333333333,0.09090909090909091,0.1320754716981132,0.05263157894736842,0.15384615384615385,1.0,0.3333333333333333,0.1111111111111111,1.0,1.0,0.01694915254237288,0.1111111111111111,1.0,1.0,0.1320754716981132,0.4634146341463415,1.0,0.07142857142857142,1.0,1.0,0.36363636363636365
by,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.05263157894736842,0.0,0.01694915254237288,0.034482758620689655,0.15384615384615385,0.01694915254237288,0.01694915254237288,1.0,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.0,0.0,0.01694915254237288,0.0,0.01694915254237288,0.01694915254237288,0.0
bg,0.09090909090909091,0.1320754716981132,0.07142857142857142,0.1320754716981132,0.09090909090909091,0.034482758620689655,0.09090909090909091,0.05263157894736842,0.15384615384615385,0.09090909090909091,0.09090909090909091,0.1111111111111111,0.09090909090909091,0.07142857142857142,0.0,0.07142857142857142,0.09090909090909091,0.09090909090909091,0.09615384615384616,0.01694915254237288,0.034482758620689655,0.05263157894736842,0.09090909090909091,0.09090909090909091,0.1111111111111111,0.07142857142857142,0.09090909090909091,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.1111111111111111,0.1111111111111111,0.07142857142857142,0.09090909090909091,0.1111111111111111,0.17647058823529413,0.15384615384615385,0.1111111111111111,0.1111111111111111,0.01694915254237288,1.0,0.1111111111111111,0.1111111111111111,0.07142857142857142,0.15384615384615385,0.1111111111111111,0.1320754716981132,0.1111111111111111,0.1111111111111111,0.09090909090909091
md,0.2,0.2,0.1111111111111111,0.1111111111111111,0.2,0.034482758620689655,0.22448979591836735,0.1320754716981132,0.22448979591836735,0.36363636363636365,0.2,1.0,0.22448979591836735,0.1111111111111111,0.05263157894736842,0.1320754716981132,0.30434782608695654,0.3333333333333333,0.16326530612244897,0.01694915254237288,0.034482758620689655,0.05263157894736842,0.15384615384615385,0.25,1.0,0.07142857142857142,0.25,0.3333333333333333,0.15384615384615385,0.3333333333333333,0.09090909090909091,0.1320754716981132,0.05263157894736842,0.15384615384615385,1.0,0.3333333333333333,0.1111111111111111,1.0,1.0,0.01694915254237288,0.1111111111111111,1.0,1.0,0.1320754716981132,0.4634146341463415,1.0,0.07142857142857142,1.0,1.0,0.36363636363636365
am,0.2,0.2,0.1111111111111111,0.1111111111111111,0.2,0.034482758620689655,0.22448979591836735,0.1320754716981132,0.22448979591836735,0.36363636363636365,0.2,1.0,0.22448979591836735,0.1111111111111111,0.05263157894736842,0.1320754716981132,0.30434782608695654,0.3333333333333333,0.16326530612244897,0.01694915254237288,0.034482758620689655,0.05263157894736842,0.15384615384615385,0.25,1.0,0.07142857142857142,0.25,0.3333333333333333,0.15384615384615385,0.3333333333333333,0.09090909090909091,0.1320754716981132,0.05263157894736842,0.15384615384615385,1.0,0.3333333333333333,0.1111111111111111,1.0,1.0,0.01694915254237288,0.1111111111111111,1.0,1.0,0.1320754716981132,0.4634146341463415,1.0,0.07142857142857142,1.0,1.0,0.36363636363636365
cz,0.15384615384615385,0.15384615384615385,0.09090909090909091,0.09090909090909091,0.15384615384615385,0.034482758620689655,0.15384615384615385,0.1111111111111111,0.15384615384615385,0.1320754716981132,0.1320754716981132,0.1320754716981132,0.1320754716981132,0.1111111111111111,0.0,0.1111111111111111,0.1320754716981132,0.1320754716981132,0.14,0.01694915254237288,0.034482758620689655,0.05263157894736842,0.1320754716981132,0.1320754716981132,0.1320754716981132,0.07142857142857142,0.1320754716981132,0.1320754716981132,0.1320754716981132,0.1320754716981132,0.09090909090909091,0.09090909090909091,0.0,0.6216216216216216,0.1320754716981132,0.1320754716981132,0.09090909090909091,0.1320754716981132,0.1320754716981132,0.0,0.07142857142857142,0.1320754716981132,0.1320754716981132,1.0,0.1320754716981132,0.1320754716981132,0.07142857142857142,0.1320754716981132,0.1320754716981132,0.1320754716981132
ge,0.2,0.25,0.1111111111111111,0.15384615384615385,0.17647058823529413,0.034482758620689655,0.2,0.1320754716981132,0.2765957446808511,0.36363636363636365,0.2,0.4634146341463415,0.22448979591836735,0.1111111111111111,0.0,0.1111111111111111,0.30434782608695654,0.3333333333333333,0.16326530612244897,0.01694915254237288,0.034482758620689655,0.05263157894736842,0.15384615384615385,0.25,0.4634146341463415,0.07142857142857142,0.25,0.4634146341463415,0.22448979591836735,0.4634146341463415,0.15384615384615385,0.1320754716981132,0.07142857142857142,0.15384615384615385,0.4634146341463415,0.3953488372093023,0.17647058823529413,0.4634146341463415,0.4634146341463415,0.0,0.15384615384615385,0.4634146341463415,0.4634146341463415,0.1320754716981132,1.0,0.4634146341463415,0.1320754716981132,0.4634146341463415,0.4634146341463415,0.3953488372093023
me,0.2,0.2,0.1111111111111111,0.1111111111111111,0.2,0.034482758620689655,0.22448979591836735,0.1320754716981132,0.22448979591836735,0.36363636363636365,0.2,1.0,0.22448979591836735,0.1111111111111111,0.05263157894736842,0.1320754716981132,0.30434782608695654,0.3333333333333333,0.16326530612244897,0.01694915254237288,0.034482758620689655,0.05263157894736842,0.15384615384615385,0.25,1.0,0.07142857142857142,0.25,0.3333333333333333,0.15384615384615385,0.3333333333333333,0.09090909090909091,0.1320754716981132,0.05263157894736842,0.15384615384615385,1.0,0.3333333333333333,0.1111111111111111,1.0,1.0,0.01694915254237288,0.1111111111111111,1.0,1.0,0.1320754716981132,0.4634146341463415,1.0,0.07142857142857142,1.0,1.0,0.36363636363636365
rs,0.07142857142857142,0.1320754716981132,0.07142857142857142,0.1320754716981132,0.07142857142857142,0.034482758620689655,0.07142857142857142,0.05263157894736842,0.1320754716981132,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07547169811320754,0.01694915254237288,0.034482758620689655,0.05263157894736842,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.7142857142857143,0.5,0.1320754716981132,0.1320754716981132,0.1320754716981132,0.1111111111111111,0.07142857142857142,0.05263157894736842,0.07142857142857142,0.07142857142857142,0.1320754716981132,0.1320754716981132,0.07142857142857142,0.07142857142857142,0.0,0.1320754716981132,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.1320754716981132,0.07142857142857142,1.0,0.07142857142857142,0.07142857142857142,0.07142857142857142
az,0.2,0.2,0.1111111111111111,0.1111111111111111,0.2,0.034482758620689655,0.22448979591836735,0.1320754716981132,0.22448979591836735,0.36363636363636365,0.2,1.0,0.22448979591836735,0.1111111111111111,0.05263157894736842,0.1320754716981132,0.30434782608695654,0.3333333333333333,0.16326530612244897,0.01694915254237288,0.034482758620689655,0.05263157894736842,0.15384615384615385,0.25,1.0,0.07142857142857142,0.25,0.3333333333333333,0.15384615384615385,0.3333333333333333,0.09090909090909091,0.1320754716981132,0.05263157894736842,0.15384615384615385,1.0,0.3333333333333333,0.1111111111111111,1.0,1.0,0.01694915254237288,0.1111111111111111,1.0,1.0,0.1320754716981132,0.4634146341463415,1.0,0.07142857142857142,1.0,1.0,0.36363636363636365
sm,0.2,0.2,0.1111111111111111,0.1111111111111111,0.2,0.034482758620689655,0.22448979591836735,0.1320754716981132,0.22448979591836735,0.36363636363636365,0.2,1.0,0.22448979591836735,0.1111111111111111,0.05263157894736842,0.1320754716981132,0.30434782608695654,0.3333333333333333,0.16326530612244897,0.01694915254237288,0.034482758620689655,0.05263157894736842,0.15384615384615385,0.25,1.0,0.07142857142857142,0.25,0.3333333333333333,0.15384615384615385,0.3333333333333333,0.09090909090909091,0.1320754716981132,0.05263157894736842,0.15384615384615385,1.0,0.3333333333333333,0.1111111111111111,1.0,1.0,0.01694915254237288,0.1111111111111111,1.0,1.0,0.1320754716981132,0.4634146341463415,1.0,0.07142857142857142,1.0,1.0,0.36363636363636365
au,0.22448979591836735,0.22448979591836735,0.1111111111111111,0.09090909090909091,0.17647058823529413,0.034482758620689655,0.22448979591836735,0.15384615384615385,0.22448979591836735,0.6666666666666666,0.30434782608695654,0.36363636363636365,0.30434782608695654,0.1111111111111111,0.0,0.1111111111111111,0.6216216216216216,0.3953488372093023,0.16326530612244897,0.01694915254237288,0.034482758620689655,0.05263157894736842,0.15384615384615385,0.25,0.36363636363636365,0.07142857142857142,0.25,0.3953488372093023,0.15384615384615385,0.3953488372093023,0.09090909090909091,0.1111111111111111,0.01694915254237288,0.15384615384615385,0.36363636363636365,0.36363636363636365,0.1111111111111111,0.36363636363636365,0.36363636363636365,0.0,0.09090909090909091,0.36363636363636365,0.36363636363636365,0.1320754716981132,0.3953488372093023,0.36363636363636365,0.07142857142857142,0.36363636363636365,0.36363636363636365,1.0
